,0,1,2
0,0.016696846236298777,0.9831078615611778,0.00019529220252364072
1,0.0018589145156782299,0.9979774677252773,0.0001636177590445845
2,0.0025668415958756963,0.9972704131419341,0.00016274526219043782
3,0.002400809972008851,0.9974373007163155,0.00016188931167577538
4,0.003250827968438944,0.9965869126828367,0.0001622593487243957
